item_id,user_id,parent_item_id,parent_user_id,post_type,content,lang,created_at,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,favorite_count,community
tw1889440946904776766,tw1495899941029523460,tw1889389287457562852,tw1242845541878452224,retweet,"""We stopped the transit, but what happened to the Russian LNG? In 2024, he reached a record and is going even further to France, Spain and Belgium. That is, when we prohibit transit, this product enters Europe by other means. Russia still gets income,",en,2025-02-11T22:26:40+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889436992162746693,tw1644861862960590848,tw1889381811022864606,tw1265793980698148865,retweet,"@SkyNews ""Oil and natural gas finds in the Eastern Mediterranean are valued at an astounding $524bn. However, according to the UN report, a significant portion of those assets will have to be sourced from within the occupied territory of Palestine.""

Thieving tangerine troglodyte...",en,2025-02-11T22:10:57+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889440463100452924,tw1197480887430078464,,,post,"Can any help identify the containers? The Russians were attempting to evacuate them from Hmeimim Airbase, Syria, but were refused entry into the Tartus port facility. 

#OSINT #Russia #UkraineWar",en,2025-02-11T22:24:45+00:00,41.0,37.0,277.0,1.0,16.0,21451.0,277.0,C5
tw1889433533082476756,tw1007457920,tw1889426713538666747,tw614591374,retweet,"@Chilliebeanz They want the oil &amp; natural gas reserves, which the Oslo Accord gave to Palestine.",en,2025-02-11T21:57:12+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1889414286826451160,tw1451585194025234435,,,post,"“We are going to have Gaza, we don't have to buy it. There is nothing to buy. We are going to take it.”

President Trump says this while Jordan's King Abdullah is sat quietly next to him.

Those that thought Trump would be America-first and end all wars… must feel stupid now!

This criminal and his cabinet must hang… and who the hell voted for Elon Musk, the South African apartheid supremacist?",en,2025-02-11T20:40:44+00:00,66.0,38.0,198.0,9.0,23.0,18688.0,198.0,C3
tw1889423344824361129,tw1685454930524434432,tw1889175027305632130,tw57338175,retweet,"China's growth rate for natural gas demand is massive.

This really puts their rise into perspective. https://t.co/LckShcT0Yh",en,2025-02-11T21:16:43+00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1889422059169570854,tw1830662000700981249,tw1888488672229511316,tw1125693852063498241,retweet,"🚨 TRUDEAU BETRAYS CANADA—PUTS GLOBALIST MASTERS FIRST! 🚨

🔴 Japan begged Canada for LNG—Trudeau said NO.

🔴 Trump just gave Japan the deal Trudeau refused—Canada loses BIG.

🔴 Billions in revenue, jobs, and energy dominance—GONE, all to appease the globalist elite.

🔥… https://t.co/0zZ8FbdE7H https://t.co/eAtlOfdZek",en,2025-02-11T21:11:37+00:00,456.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1889422044011352116,tw1001152153606537216,tw1889317374064791847,tw615789759,retweet,"@scott4wa I live in the most radical left, woke, racist DEI, psycho state in the US. The democrats are introducing and passing insane bills that are taking away our parental, gun, fuel source (gas, propane, natural gas) rights and increasing taxes illegally with disguised incomes taxes… https://t.co/YCeYpScVh5",en,2025-02-11T21:11:33+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1889411750958866825,tw1619759052921212929,tw1716245893442056310,tw1619759052921212929,retweet,"🔴Wiping Gaza Off The Map” Supports “Big Money”: Confiscation of Palestine’s Maritime Natural Gas Reserves
The ultimate objective is to exclude Palestinians from their homeland as well confiscate the multi-billion dollar Gaza offshore natural Gas reserves 
https://t.co/FUd2ELpZ4J https://t.co/9F5CLdFkQw",en,2025-02-11T20:30:39+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889411478165590412,tw1565121868847370240,tw1888574479334289843,tw1505481949854502915,retweet,"Ukraine can be the LNG hub of Europe - President Zelenskyy in an interview with Reuters

Ukraine's gas infrastructure can be used to store and transport US LNG. 

Our country can become a critical element of European energy security again - this time, without Russian gas. https://t.co/FZU31DXtSh",en,2025-02-11T20:29:34+00:00,595.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1889408915370287371,tw1020937044,tw1889357180375122166,tw268385416,retweet,"Shell probably stayed just the right side of the law, helping #Russia export fuel.
So, illegal? Unlikely.
Immoral? I think so.

Shell didn't pay sanctioned nuclear icebreakers, but may have paid Yamal LNG an increased fee, which then paid the icebreakers.

https://t.co/QlxDPcK9GA",en,2025-02-11T20:19:23+00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1889390543639294154,tw1827833116205154304,,,post,"EU country confirms resumption of Russian gas supply
Slovakia has started importing natural gas via the  TurkStream pipeline, Prime Minister Robert Fico has announced https://t.co/jaP0jfEWn0",en,2025-02-11T19:06:23+00:00,1.0,0.0,0.0,0.0,0.0,27.0,0.0,C3
tw1889390507845099944,tw19817448,tw1889365554617786760,tw822733619378589698,retweet,"@jimstewartson They're less looking to build anything, and more looking to take the natural gas reserves offshore of the Gaza strip for their benefit. Watch what comes first, building or extracting.",en,2025-02-11T19:06:14+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1889382887935328611,tw390993915,tw1889276350587941056,tw34713362,retweet,"Europe’s natural gas stockpiles have been a closely watched metric since the invasion of Ukraine triggered a dramatic downturn in Russian pipeline supply. Storage levels are looking depleted right now, creating worries over refilling for the next winter. Here's what to know.… https://t.co/ETdffFYQhN",en,2025-02-11T18:35:58+00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1888645538108645545,tw923231030160400384,tw1888630028688064775,tw1146329871418843136,quote,The brain damage is official now https://t.co/vghVZlLZ1D,en,2025-02-09T17:46:00+00:00,282.0,177.0,2088.0,12.0,59.0,80830.0,2088.0,C3
tw1889368506795237599,tw16642836,tw1888903441654919208,tw14099477,retweet,"This shit is flat since 2008 when their economy actually died and became a zombie kleptocracy. America has been huffing natural gas, literally fracking the bottom of the barrel. Fossil fuels are called nonrenewable for a reason and renewables require and do not replace them. 6/10",en,2025-02-11T17:38:49+00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889367965071528397,tw16642836,tw1888903432570093594,tw14099477,retweet,"Two years ago, Sri Lanka fell into the dollar debt trap, specifically petrodollars. We ran out of fuel oil (for electricity), natural gas (for cooking), not to mention petrol and diesel for vehicles. 2/10",en,2025-02-11T17:36:40+00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889365341953822901,tw1651898518246768642,tw1889041428883656782,tw466532637,retweet,This will further alienate working class voters in New York.  On the heals of a major fall off for Dem Presidential candidate.  Natural gas reduces coal usage and helps reduce costs for people who work hard and play by the rules. This isn’t that hard. @Natural_Allies https://t.co/BbnvPCEbaH,en,2025-02-11T17:26:14+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1888905818046701667,tw1003315199842177026,tw1888874903706734871,tw3372770044,quote,"Great to see this piece link the push to gut Irish neutrality with our increasing infrastructural ties with the US. 

There's a reason why some of the commentariat and government want a US-based LNG company to set up shop here. https://t.co/TLEQVf0TfR https://t.co/XSGd0ZUu71",en,2025-02-10T11:00:15+00:00,3.0,0.0,7.0,0.0,0.0,450.0,7.0,C3
tw1889364088725115012,tw1489663602512564226,tw1879189229487468825,tw1841836869488664576,retweet,"🚨🇬🇧🇷🇺 BREAKING: BRITAIN ADMITS that their natural gas storage levels are ""CONCERNINGLY LOW"" with LESS than a WEEK of reserves available.

Sanctioning Russia has its consequences. https://t.co/7OCgD1EsXq",en,2025-02-11T17:21:16+00:00,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889351865558770152,tw1827833116205154304,,,post,"JUST IN: 🇪🇺 EU gas prices hit two-year record high, Bloomberg reports. 

""Europe is teetering on the edge of its next energy crisis after natural gas prices soared to the highest in two years.""",en,2025-02-11T16:32:41+00:00,0.0,0.0,0.0,0.0,0.0,12.0,0.0,C3
tw1889351122697023948,tw2890718906,tw1889337430211264568,tw1908627954,retweet,"Turkmenistan has struck a deal to ship natural gas to #Turkey via #Iran, a government daily reported Tuesday.

https://t.co/0qmWYPigTP",en,2025-02-11T16:29:44+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1889348888668107195,tw1847325552467673088,,,post,"#BREAKING 
EU gas prices hit two-year record high, Bloomberg reports. 

""Europe is teetering on the edge of its next energy crisis after natural gas prices soared to the highest in two years.""",en,2025-02-11T16:20:52+00:00,0.0,0.0,0.0,0.0,0.0,49.0,0.0,C2
tw1889347568817107338,tw46335822,,,post,We're getting a 20 metric tonne LNG storage soon I'm hearing.,en,2025-02-11T16:15:37+00:00,0.0,0.0,0.0,0.0,0.0,58.0,0.0,C5
tw1889342136883314966,tw1796562277921169408,,,post,President of U.S. Oil and Gas Association Tim Stewart discusses natural gas and oil industry resilience despite Biden administration's regulations https://t.co/j8LYAg9kUy via @JustTheNews,en,2025-02-11T15:54:02+00:00,0.0,0.0,0.0,0.0,0.0,10.0,0.0,C2
tw1889341481392972028,tw347513236,tw1889337584284799418,tw592730371,quote,Looking into having a third natural gas line installed so I can have a GAS RANGE.  Which I've always wanted. https://t.co/GLdDnAYwyJ,en,2025-02-11T15:51:26+00:00,0.0,1.0,2.0,0.0,0.0,8.0,2.0,C2
tw1888932951133675999,tw2643570679,,,post,"China's retaliatory tariffs on certain U.S. goods take effect, starting today. Products affected include a 15% tariff on U.S. coal and liquefied natural gas and a 10% tariff on crude oil, farm equipment, and some cars and pickup trucks on top of the current tariff rates.",en,2025-02-10T12:48:04+00:00,14.0,19.0,99.0,2.0,2.0,20482.0,99.0,C2
tw1889339928435462644,tw3161541668,tw1889334814425366551,tw822733619378589698,retweet,@adamzyglis The Gaza offshore natural gas reserves are the gold fields.,en,2025-02-11T15:45:15+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1889323321147142585,tw201405493,tw1889322271204167700,tw984632793350090752,retweet,"🌍 Eni taps Hilong for its Congo LNG project, strengthening its position in the global LNG landscape and driving energy growth in Africa. ⚡🚢
@Splash_247

#LNG #EnergyNews #Congo #Maritime 
https://t.co/7aiFpfNbQu",en,2025-02-11T14:39:16+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1889322658010959976,tw1618394435196260353,tw1889290706348319068,tw34713362,retweet,Russia is in talks to use natural gas to pay for the construction of a nuclear power plant in Turkey https://t.co/nfjc7Avcqq,en,2025-02-11T14:36:38+00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889315614822404537,tw326815674,tw1889304991283687594,tw1741102030393917440,retweet,YES! THIS IS UNBELIEVABLY GOOD BTW. Turkmenistan has a lot of natural gas and other resources. It’s proof that Turkmenistan is starting to break out of isolation and neutrality which means less dependence on Russian natural resources. https://t.co/4CLBcY0syE,en,2025-02-11T14:08:39+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1889314790448701717,tw3862368737,tw1889224313330688217,tw114784491,retweet,"China is hitting back against Trumps tariffs. It's also investigating Google 😂
 ""China's Finance Ministry said it would impose levies of 15% for US coal and LNG and 10% for crude oil, farm equipment and some autos."" 
https://t.co/ac4St0qBq9",en,2025-02-11T14:05:22+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889310218070413596,tw817973758107361282,tw1885015416747229334,tw1979521056,retweet,"Initiative to prevent nat gas ban in Washington state has 400,000+ signatures and will be on Nov ballot. “…having access to natural gas enhances the safety, welfare, and standard of living…” ➡️ Voters protecting citizens from bureaucrats. Follow for more.👇",en,2025-02-11T13:47:12+00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1889297248657228056,tw1124687555360907264,,,post,"Watching Europe ponder how to defend itself from Russia without properly aiding Ukraine while still profiting off Russia’s military and energy sectors and the U.S. just bullying everyone, it’s hard not to see “Putin is a master strategist” a premature joke.",en,2025-02-11T12:55:40+00:00,14.0,5.0,82.0,1.0,2.0,1244.0,82.0,C5
tw1889299002782343508,tw1610760223462985750,tw1887231467253604758,tw1152568187097100288,retweet,"There’s half trillion worth of natural gas under Gaza’s soil.

Once extracted, the multi trillion dollar real estate project would commence.

This is the price paid for “Greater Israel” &amp; billions for the Trump family.

Israel’s stranglehold over our foreign policy must end NOW. https://t.co/8YoEOW8Ozj",en,2025-02-11T13:02:38+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889297442631196873,tw1538796267278635008,tw1888942574871716215,tw1647573157,retweet,"European natural gas benchmark TTF surges above €58 per MWh — put it in oil terms, it has reached ***the $100 per barrel of oil equivalent level***. 

Absolutely destructive for energy-intensive manufacturing.",en,2025-02-11T12:56:26+00:00,423.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889296426460410273,tw1519119219069227008,tw1889079316950184317,tw2457018674,retweet,Increased European demand and unexpectedly cold U.S. temperatures lift natural gas prices. Dan Deming discusses Natural Gas futures as they hit a two-week high amid a broad rally in energy prices.,en,2025-02-11T12:52:24+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1889279222985732260,tw590321766,tw1889273046126522446,tw2151390708,retweet,Prioritizing nuclear power and natural gas over renewable energy is a risky move for Ontario’s energy future https://t.co/EnsgR77A78,en,2025-02-11T11:44:02+00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1889276342484799941,tw1138639155708121090,tw1888667312678633659,tw1783928447204495360,retweet,"@vonderleyen Europe moved from dependence on cheap Russian natural gas to dependence on expensive American liquefied natural gas.  With EU leaders like this, who needs enemies?
https://t.co/3aDS0oXgLD https://t.co/Fvwc1XrrR7",en,2025-02-11T11:32:35+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1889249920919736668,tw105408174,,,post,"China has just delivered a decisive blow to the U.S. in the ongoing trade war, making it clear that no single country can strong-arm the global economy.

In direct retaliation to Trump’s 10% tariff hike, China has slapped a 15% duty on U.S. coal and liquefied natural gas, alongside a 10% tariff on crude oil, agricultural machinery, and large-engine vehicles.

But China isn’t stopping at tariffs. It has opened an anti-monopoly investigation into Google and PVH (the parent company of Tommy Hilfiger and Calvin Klein) while officially blacklisting them as “unreliable entities.”

To drive the point home, Beijing has also restricted exports of five rare metals essential to defense and clean energy—key materials that even Tesla depends on.

The bottom line? These countermeasures will cost American businesses and consumers a staggering $14 billion—more than three times Zimbabwe’s national budget.",en,2025-02-11T09:47:36+00:00,1.0,2.0,2.0,0.0,0.0,86.0,2.0,C7
tw1889224852466508194,tw1666918184841252864,tw1888811525055590819,tw253147396,retweet,"Nobody gives a fuck about climate change when the heat shuts off.

Happily enjoying a safe night's sleep in -25 weather thanks to natural gas.

We should consider exporting this stuff.",en,2025-02-11T08:07:59+00:00,585.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1889189429287223747,tw29158480,tw1889010048824971542,tw19657809,retweet,"Brian Lilley posted twice about the deal Japan struck with Trump on LNG. He claims it will ""make them very wealthy"" and that we could have had it if not for Trudeau's ideology. 

I know this is like pissing into a gale-force wind, but let's bring some facts to the table. 🧵 https://t.co/JbgygiLMpn",en,2025-02-11T05:47:14+00:00,602.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
